ax,ay,az,gx,gy,gz,label
10.0,-234.0,-79.0,59.0,26.0,-8.0,0
12.0,-232.0,-82.0,61.0,25.0,-6.0,0
13.0,-233.0,-83.0,59.0,23.0,-6.0,0
9.0,-235.0,-77.0,57.0,23.0,-6.0,0
10.0,-234.0,-89.0,55.0,22.0,-5.0,0
7.0,-232.0,-71.0,52.0,20.0,-5.0,0
8.0,-235.0,-77.0,49.0,21.0,-5.0,0
11.0,-233.0,-83.0,47.0,19.0,-6.0,0
9.0,-231.0,-84.0,48.0,20.0,-4.0,0
12.0,-235.0,-78.0,47.0,19.0,-5.0,0
12.0,-234.0,-82.0,47.0,17.0,-5.0,0
14.0,-234.0,-81.0,47.0,18.0,-6.0,0
11.0,-233.0,-81.0,47.0,17.0,-7.0,0
12.0,-236.0,-80.0,47.0,17.0,-5.0,0
10.0,-234.0,-81.0,46.0,18.0,-6.0,0
14.0,-234.0,-77.0,44.0,18.0,-7.0,0
10.0,-243.0,-91.0,44.0,19.0,-7.0,0
14.0,-235.0,-81.0,44.0,20.0,-7.0,0
12.0,-234.0,-81.0,43.0,20.0,-7.0,0
10.0,-234.0,-84.0,43.0,19.0,-8.0,0
11.0,-234.0,-83.0,43.0,18.0,-9.0,0
11.0,-235.0,-84.0,44.0,19.0,-8.0,0
11.0,-229.0,-80.0,44.0,18.0,-9.0,0
12.0,-234.0,-81.0,42.0,19.0,-8.0,0
12.0,-232.0,-84.0,43.0,19.0,-9.0,0
12.0,-232.0,-83.0,39.0,19.0,-11.0,0
6.0,-238.0,-84.0,37.0,19.0,-9.0,0
11.0,-232.0,-86.0,34.0,18.0,-10.0,0
8.0,-232.0,-80.0,33.0,16.0,-9.0,0
9.0,-234.0,-81.0,31.0,16.0,-9.0,0
10.0,-233.0,-78.0,30.0,16.0,-11.0,0
11.0,-233.0,-82.0,29.0,16.0,-11.0,0
11.0,-235.0,-81.0,28.0,15.0,-13.0,0
15.0,-232.0,-81.0,28.0,16.0,-13.0,0
11.0,-233.0,-82.0,26.0,16.0,-14.0,0
9.0,-234.0,-81.0,24.0,17.0,-14.0,0
10.0,-234.0,-79.0,25.0,17.0,-15.0,0
10.0,-238.0,-84.0,23.0,18.0,-14.0,0
11.0,-231.0,-82.0,23.0,20.0,-16.0,0
13.0,-233.0,-82.0,21.0,19.0,-16.0,0
13.0,-236.0,-82.0,20.0,19.0,-16.0,0
12.0,-233.0,-83.0,18.0,19.0,-16.0,0
13.0,-234.0,-80.0,20.0,19.0,-14.0,0
11.0,-234.0,-79.0,17.0,18.0,-17.0,0
10.0,-232.0,-81.0,16.0,16.0,-15.0,0
11.0,-232.0,-82.0,16.0,16.0,-16.0,0
13.0,-236.0,-85.0,13.0,14.0,-16.0,0
9.0,-234.0,-86.0,12.0,12.0,-14.0,0
14.0,-236.0,-82.0,12.0,10.0,-17.0,0
11.0,-235.0,-82.0,11.0,10.0,-18.0,0
12.0,-235.0,-83.0,11.0,9.0,-16.0,0
8.0,-232.0,-83.0,12.0,9.0,-16.0,0
13.0,-234.0,-85.0,14.0,8.0,-18.0,0
10.0,-234.0,-82.0,12.0,7.0,-16.0,0
9.0,-233.0,-84.0,14.0,7.0,-16.0,0
12.0,-235.0,-83.0,14.0,6.0,-17.0,0
7.0,-232.0,-86.0,14.0,6.0,-16.0,0
11.0,-234.0,-80.0,14.0,6.0,-16.0,0
7.0,-233.0,-88.0,13.0,5.0,-18.0,0
8.0,-233.0,-81.0,14.0,5.0,-17.0,0
10.0,-232.0,-83.0,14.0,4.0,-19.0,0
14.0,-235.0,-83.0,13.0,1.0,-20.0,0
12.0,-235.0,-83.0,13.0,2.0,-19.0,0
11.0,-235.0,-85.0,14.0,0.0,-22.0,0
9.0,-235.0,-85.0,13.0,-2.0,-21.0,0
12.0,-231.0,-83.0,12.0,-3.0,-20.0,0
5.0,-232.0,-82.0,8.0,-4.0,-20.0,0
9.0,-233.0,-88.0,5.0,-5.0,-20.0,0
9.0,-234.0,-88.0,1.0,-6.0,-21.0,0
11.0,-234.0,-81.0,0.0,-6.0,-21.0,0
11.0,-235.0,-85.0,-1.0,-7.0,-21.0,0
10.0,-230.0,-83.0,-3.0,-6.0,-22.0,0
13.0,-234.0,-81.0,-6.0,-6.0,-23.0,0
